date,fid,tile,filename,count,nodata,nbcld,cldprb,min,max,mean,std,median,percentile_25,percentile_75,ID
2023-05-21 06:35:11,29,40KCB,S2A_MSIL2A_20230521T063511_N0509_R134_T40KCB_20230521T075559_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,353.0,388.0,367.44444444444446,12.22121207946896,369.0,354.0,376.0,32
2023-05-31 06:35:11,29,40KCB,S2A_MSIL2A_20230531T063511_N0509_R134_T40KCB_20230531T075559_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,309.0,356.0,327.8888888888889,14.647293602455822,326.0,318.0,330.0,32
2023-06-05 06:35:09,29,40KCB,S2B_MSIL2A_20230605T063509_N0509_R134_T40KCB_20230605T074951_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,339.0,379.0,357.55555555555554,10.863916943626947,354.0,352.0,362.0,32
2023-06-10 06:35:11,29,40KCB,S2A_MSIL2A_20230610T063511_N0509_R134_T40KCB_20230610T075648_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,302.0,333.0,316.44444444444446,8.706461344070993,315.0,312.0,323.0,32
2023-06-15 06:35:09,29,40KCB,S2B_MSIL2A_20230615T063509_N0509_R134_T40KCB_20230615T083228_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,301.0,334.0,320.8888888888889,9.915694007699157,320.0,317.0,331.0,32
2023-06-25 06:35:09,29,40KCB,S2B_MSIL2A_20230625T063509_N0509_R134_T40KCB_20230625T074948_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,337.0,357.0,347.22222222222223,6.160407233612937,346.0,344.0,350.0,32
2023-06-30 06:35:11,29,40KCB,S2A_MSIL2A_20230630T063511_N0509_R134_T40KCB_20230630T080631_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,320.0,349.0,338.6666666666667,8.445906306213285,340.0,337.0,343.0,32
2023-07-05 06:35:09,29,40KCB,S2B_MSIL2A_20230705T063509_N0509_R134_T40KCB_20230705T074724_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,382.0,392.0,386.22222222222223,3.456966485800899,386.0,383.0,388.0,32
2023-07-10 06:35:11,29,40KCB,S2A_MSIL2A_20230710T063511_N0509_R134_T40KCB_20230710T075520_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,298.0,332.0,313.6666666666667,9.079892314584157,311.0,309.0,318.0,32
2023-07-15 06:35:09,29,40KCB,S2B_MSIL2A_20230715T063509_N0509_R134_T40KCB_20230715T074718_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,158.0,165.0,161.11111111111111,2.23330569358242,160.0,160.0,163.0,32
